Date,Open,High,Low,Close,Adj Close,Volume
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,9363.047852,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9609.041992,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9655.165039,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9624.415039,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9578.291992,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9685.913086,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9901.156250,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,10039.524414,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,9978.028320,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,10116.399414,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,10054.901367,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9870.403320,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9762.786133,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9685.913086,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9793.535156,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,10085.649414,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,9978.028320,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,10116.399414,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,10224.016602,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,10193.268555,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10608.384766,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,10347.014648,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,10147.147461,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,10270.141602,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,10208.643555,19383250
2006-04-28,13240.000000,13240.000000,12860.000000,12880.000000,9901.156250,27901900
2006-05-02,12880.000000,13020.000000,12640.000000,12980.000000,9978.028320,27714750
2006-05-03,12980.000000,13120.000000,12780.000000,12780.000000,9824.280273,21147150
2006-05-04,12780.000000,12940.000000,12700.000000,12920.000000,9931.905273,17803750
2006-05-08,13100.000000,13240.000000,13020.000000,13100.000000,10070.275391,17595050
2006-05-09,13160.000000,13360.000000,13140.000000,13220.000000,10162.522461,18637850
2006-05-10,13220.000000,13300.000000,13040.000000,13100.000000,10070.275391,17858600
2006-05-11,13140.000000,13260.000000,13060.000000,13260.000000,10193.268555,18471150
2006-05-12,13200.000000,13200.000000,12820.000000,13080.000000,10054.901367,24975900
2006-05-15,12920.000000,13000.000000,12780.000000,13000.000000,9993.400391,28216750
2006-05-16,12960.000000,13000.000000,12740.000000,12820.000000,9855.030273,22209700
2006-05-17,12840.000000,13200.000000,12840.000000,13100.000000,10070.275391,22440100
2006-05-18,12760.000000,12880.000000,12660.000000,12820.000000,9855.030273,22060000
2006-05-19,12840.000000,12880.000000,12620.000000,12760.000000,9808.908203,20910000
2006-05-22,12840.000000,12880.000000,12620.000000,12760.000000,9808.908203,22223550
2006-05-23,12300.000000,12660.000000,12220.000000,12600.000000,9685.913086,29837200
2006-05-24,12600.000000,12680.000000,12300.000000,12600.000000,9685.913086,27036100
2006-05-25,12580.000000,12620.000000,12300.000000,12300.000000,9455.293945,24470000
2006-05-26,12520.000000,12640.000000,12340.000000,12420.000000,9547.541992,23180950
2006-05-29,12440.000000,12540.000000,12400.000000,12440.000000,9562.917969,14920000
2006-05-30,12440.000000,12480.000000,12240.000000,12260.000000,9424.549805,20915300
2006-05-31,12440.000000,12540.000000,12400.000000,12440.000000,9562.917969,15162550
2006-06-01,12140.000000,12320.000000,12020.000000,12120.000000,9316.925781,29650600
2006-06-02,12220.000000,12360.000000,12120.000000,12280.000000,9439.920898,19403200
2006-06-05,12360.000000,12380.000000,12200.000000,12260.000000,9424.549805,15993450
2006-06-07,11920.000000,12100.000000,11920.000000,12000.000000,9224.680664,30545950
2006-06-08,11980.000000,11980.000000,11500.000000,11540.000000,8871.068359,41207100
2006-06-09,11560.000000,11660.000000,11460.000000,11500.000000,8840.319336,30558000
2006-06-12,11520.000000,11520.000000,11260.000000,11480.000000,8824.942383,21498400
2006-06-13,11200.000000,11220.000000,10960.000000,10980.000000,8440.583008,41305250
2006-06-14,10880.000000,11220.000000,10820.000000,11060.000000,8502.077148,32644700
2006-06-15,11280.000000,11280.000000,11060.000000,11100.000000,8532.828125,18344000
2006-06-16,11520.000000,11540.000000,11300.000000,11420.000000,8778.820313,28129000
2006-06-19,11420.000000,11520.000000,11220.000000,11300.000000,8686.572266,20069800
2006-06-20,11260.000000,11320.000000,11040.000000,11120.000000,8548.201172,19583950
2006-06-21,11120.000000,11280.000000,11100.000000,11140.000000,8563.580078,13499300
2006-06-22,11300.000000,11440.000000,11200.000000,11320.000000,8701.946289,22982200
2006-06-23,11300.000000,11420.000000,11220.000000,11360.000000,8732.696289,14896500
2006-06-26,11400.000000,11700.000000,11400.000000,11640.000000,8947.936523,22351250
2006-06-27,11700.000000,11800.000000,11660.000000,11660.000000,8963.313477,15767750
2006-06-28,11500.000000,11600.000000,11420.000000,11600.000000,8917.189453,18377100
2006-06-29,11700.000000,11840.000000,11680.000000,11800.000000,9078.758789,15998850
2006-06-30,12140.000000,12180.000000,12040.000000,12060.000000,9278.802734,29176450
2006-07-03,12140.000000,12220.000000,12080.000000,12100.000000,9309.574219,12593400
2006-07-04,12220.000000,12240.000000,12020.000000,12020.000000,9248.022461,9270000
2006-07-05,11700.000000,12100.000000,11700.000000,12060.000000,9278.802734,13375000
2006-07-06,11860.000000,12000.000000,11800.000000,11960.000000,9201.862305,17500000
2006-07-07,12020.000000,12120.000000,12000.000000,12020.000000,9248.022461,14365000
2006-07-10,11880.000000,12140.000000,11780.000000,12120.000000,9324.963867,17315000
2006-07-11,11880.000000,12240.000000,11880.000000,12160.000000,9355.738281,16385000
2006-07-12,12120.000000,12240.000000,11980.000000,12160.000000,9355.738281,23300000
2006-07-13,12000.000000,12180.000000,11900.000000,12000.000000,9232.638672,22835000
2006-07-14,11740.000000,11820.000000,11640.000000,11680.000000,8986.432617,24250000
2006-07-18,11520.000000,11680.000000,11520.000000,11640.000000,8955.659180,14245000
2006-07-19,11600.000000,11760.000000,11600.000000,11600.000000,8924.880859,11125000
2006-07-20,11880.000000,11960.000000,11800.000000,11960.000000,9201.862305,21960000
2006-07-21,11820.000000,11940.000000,11800.000000,11880.000000,9140.312500,8896300
2006-07-24,11740.000000,11880.000000,11660.000000,11800.000000,9078.758789,14934950
2006-07-25,11920.000000,12040.000000,11880.000000,11960.000000,9201.862305,15877650
2006-07-26,11960.000000,12080.000000,11920.000000,11980.000000,9217.249023,7650000
2006-07-27,11980.000000,12100.000000,11880.000000,12080.000000,9294.186523,14995000
2006-07-28,12000.000000,12080.000000,11940.000000,12020.000000,9248.022461,9564450
2006-07-31,12200.000000,12280.000000,12160.000000,12160.000000,9355.738281,23415250
2006-08-01,12180.000000,12300.000000,12100.000000,12100.000000,9309.574219,13372450
2006-08-02,12060.000000,12280.000000,12040.000000,12160.000000,9355.738281,10944800
2006-08-03,12360.000000,12380.000000,12200.000000,12200.000000,9386.515625,12565450
2006-08-04,12240.000000,12340.000000,12240.000000,12300.000000,9463.452148,8121450
2006-08-07,12380.000000,12380.000000,12080.000000,12120.000000,9324.963867,15051350
2006-08-08,12100.000000,12340.000000,12100.000000,12300.000000,9463.452148,13598300
2006-08-09,12300.000000,12460.000000,12180.000000,12320.000000,9478.840820,15112800
2006-08-10,12320.000000,12400.000000,12180.000000,12240.000000,9417.291016,15694950
2006-08-11,12340.000000,12440.000000,12140.000000,12140.000000,9340.352539,16574950
2006-08-14,12200.000000,12220.000000,12000.000000,12100.000000,9309.574219,17105950
2006-08-16,12360.000000,12440.000000,12280.000000,12360.000000,9509.617188,19587150
2006-08-17,12600.000000,12940.000000,12580.000000,12880.000000,9909.699219,38826150
2006-08-18,13000.000000,13300.000000,12940.000000,13120.000000,10094.350586,37509050
2006-08-21,13200.000000,13360.000000,13100.000000,13140.000000,10109.737305,17145000
2006-08-22,12960.000000,13160.000000,12960.000000,13160.000000,10125.125000,19445000
2006-08-23,13080.000000,13160.000000,12880.000000,12920.000000,9940.472656,14711500
2006-08-24,12780.000000,12820.000000,12620.000000,12720.000000,9786.595703,17782500
2006-08-25,12840.000000,13020.000000,12780.000000,12920.000000,9940.472656,15981600
2006-08-28,13000.000000,13040.000000,12860.000000,12860.000000,9894.308594,10722200
2006-08-29,13040.000000,13220.000000,13000.000000,13180.000000,10140.515625,15312250
2006-08-30,13200.000000,13220.000000,12980.000000,13100.000000,10078.964844,13979500
2006-08-31,13080.000000,13240.000000,13000.000000,13000.000000,10002.024414,20178950
2006-09-01,13040.000000,13140.000000,12980.000000,13060.000000,10048.188477,8951400
2006-09-04,13240.000000,13240.000000,13100.000000,13160.000000,10125.125000,8986350
2006-09-05,13120.000000,13200.000000,13040.000000,13160.000000,10125.125000,7216450
2006-09-06,13160.000000,13160.000000,13020.000000,13080.000000,10063.576172,7866200
2006-09-07,12920.000000,13020.000000,12860.000000,12980.000000,9986.636719,10126650
2006-09-08,12880.000000,13000.000000,12880.000000,12940.000000,9955.862305,7533050
2006-09-11,12940.000000,12980.000000,12660.000000,12720.000000,9786.595703,18312850
2006-09-12,12760.000000,12840.000000,12580.000000,12640.000000,9725.043945,17687250
2006-09-13,12800.000000,12900.000000,12740.000000,12840.000000,9878.920898,24360250
2006-09-14,12840.000000,13100.000000,12820.000000,13100.000000,10078.964844,31021950
2006-09-15,13060.000000,13160.000000,13020.000000,13120.000000,10094.350586,11988600
2006-09-18,13140.000000,13580.000000,13140.000000,13460.000000,10355.941406,26352850
2006-09-19,13460.000000,13560.000000,13420.000000,13440.000000,10340.553711,12795650
2006-09-20,13260.000000,13380.000000,13180.000000,13340.000000,10263.614258,14816350
2006-09-21,13480.000000,13540.000000,13280.000000,13300.000000,10232.839844,13060450
2006-09-22,13160.000000,13220.000000,13040.000000,13080.000000,10063.576172,11768200
2006-09-25,13000.000000,13160.000000,12960.000000,13060.000000,10048.188477,12493150
2006-09-26,13080.000000,13160.000000,12920.000000,13020.000000,10017.412109,12855500
2006-09-27,13100.000000,13260.000000,13100.000000,13260.000000,10202.063477,15073400
2006-09-28,13240.000000,13440.000000,13200.000000,13360.000000,10279.002930,17199900
2006-09-29,13380.000000,13440.000000,13220.000000,13280.000000,10217.451172,10884050
2006-10-02,13180.000000,13380.000000,13180.000000,13300.000000,10232.839844,13336800
2006-10-04,13180.000000,13200.000000,12940.000000,12960.000000,9971.247070,19646300
2006-10-09,13040.000000,13140.000000,12500.000000,12700.000000,9771.208008,28756900
2006-10-10,12840.000000,13000.000000,12800.000000,12840.000000,9878.920898,9863750
2006-10-11,12700.000000,12880.000000,12660.000000,12820.000000,9863.534180,10532750
2006-10-12,12720.000000,12900.000000,12680.000000,12780.000000,9832.757813,17850550
2006-10-13,12900.000000,12960.000000,12840.000000,12880.000000,9909.699219,13492650
2006-10-16,13040.000000,13160.000000,12920.000000,13000.000000,10002.024414,16781050
2006-10-17,13000.000000,13020.000000,12840.000000,12940.000000,9955.862305,9174650
2006-10-18,12820.000000,12880.000000,12720.000000,12840.000000,9878.920898,16155300
2006-10-19,12900.000000,12960.000000,12640.000000,12720.000000,9786.595703,16716600
2006-10-20,12700.000000,12760.000000,12580.000000,12640.000000,9725.043945,23209700
2006-10-23,12620.000000,12620.000000,12400.000000,12500.000000,9617.330078,21650650
2006-10-24,12600.000000,12660.000000,12460.000000,12540.000000,9648.106445,18173600
2006-10-25,12480.000000,12620.000000,12420.000000,12500.000000,9617.330078,17740950
2006-10-26,12540.000000,12680.000000,12500.000000,12580.000000,9678.878906,16658100
2006-10-27,12580.000000,12580.000000,12320.000000,12400.000000,9540.393555,22082550
2006-10-30,12340.000000,12380.000000,12140.000000,12180.000000,9371.127930,20122000
2006-10-31,12140.000000,12320.000000,12060.000000,12220.000000,9401.901367,24140400
2006-11-01,12360.000000,12400.000000,12260.000000,12300.000000,9463.452148,13952400
2006-11-02,12280.000000,12380.000000,12220.000000,12280.000000,9448.063477,13024450
2006-11-03,12340.000000,12400.000000,12180.000000,12220.000000,9401.901367,14012550
2006-11-06,12180.000000,12200.000000,11980.000000,12100.000000,9309.574219,17439800
2006-11-07,12300.000000,12300.000000,12100.000000,12180.000000,9371.127930,17791800
2006-11-08,12300.000000,12420.000000,12300.000000,12300.000000,9463.452148,13618400
2006-11-09,12400.000000,12620.000000,12360.000000,12620.000000,9709.656250,28261650
2006-11-10,12560.000000,12640.000000,12520.000000,12580.000000,9678.878906,13480750
2006-11-13,12720.000000,12800.000000,12660.000000,12800.000000,9848.147461,16464950
2006-11-14,12960.000000,13000.000000,12880.000000,12940.000000,9955.862305,18685300
2006-11-15,13100.000000,13240.000000,13060.000000,13240.000000,10186.675781,29861150
2006-11-16,13520.000000,13520.000000,13140.000000,13140.000000,10109.737305,19037300
2006-11-17,13160.000000,13160.000000,13060.000000,13140.000000,10109.737305,9296700
2006-11-20,13120.000000,13120.000000,12940.000000,13040.000000,10032.796875,14429300
2006-11-21,13060.000000,13120.000000,12960.000000,13000.000000,10002.024414,10533050
2006-11-22,12940.000000,13200.000000,12940.000000,13200.000000,10155.902344,12154500
2006-11-23,13260.000000,13300.000000,13020.000000,13080.000000,10063.576172,12492450
2006-11-24,13080.000000,13120.000000,12920.000000,13040.000000,10032.796875,9120950
2006-11-27,12940.000000,13000.000000,12780.000000,12840.000000,9878.920898,16110750
2006-11-28,12620.000000,12740.000000,12600.000000,12660.000000,9740.433594,15936500
2006-11-29,12560.000000,12740.000000,12560.000000,12620.000000,9709.656250,16956850
2006-11-30,12720.000000,12880.000000,12700.000000,12800.000000,9848.147461,15937700
2006-12-01,12800.000000,12900.000000,12780.000000,12800.000000,9848.147461,8220950
2006-12-04,12860.000000,12920.000000,12740.000000,12820.000000,9863.534180,9770000
2006-12-05,12960.000000,13020.000000,12760.000000,12760.000000,9817.369141,17541350
2006-12-06,12760.000000,12800.000000,12580.000000,12700.000000,9771.208008,13141050
2006-12-07,12580.000000,12700.000000,12500.000000,12520.000000,9632.720703,14568100
2006-12-08,12340.000000,12360.000000,12160.000000,12240.000000,9417.291016,25506450
2006-12-11,12200.000000,12240.000000,12040.000000,12080.000000,9294.186523,22559950
2006-12-12,12120.000000,12200.000000,11980.000000,12000.000000,9232.638672,16336200
2006-12-13,12000.000000,12180.000000,12000.000000,12100.000000,9309.574219,17044900
2006-12-14,12060.000000,12280.000000,12000.000000,12260.000000,9432.678711,43086900
2006-12-15,12280.000000,12300.000000,12140.000000,12180.000000,9371.127930,22955950
2006-12-18,12200.000000,12300.000000,12160.000000,12200.000000,9386.515625,20216550
2006-12-19,12200.000000,12280.000000,12160.000000,12180.000000,9371.127930,14096450
2006-12-20,12180.000000,12400.000000,12180.000000,12340.000000,9494.229492,20860850
2006-12-21,12380.000000,12400.000000,12260.000000,12340.000000,9494.229492,16119000
2006-12-22,12240.000000,12280.000000,12160.000000,12220.000000,9401.901367,17192100
2006-12-26,12180.000000,12220.000000,12040.000000,12140.000000,9340.352539,15325400
2006-12-27,12220.000000,12280.000000,12080.000000,12280.000000,9526.538086,9427500
2006-12-28,12320.000000,12380.000000,12200.000000,12260.000000,9511.021484,10913300
2007-01-02,12400.000000,12540.000000,12320.000000,12520.000000,9712.723633,17607300
2007-01-03,12540.000000,12560.000000,12220.000000,12280.000000,9526.538086,19676500
2007-01-04,12220.000000,12240.000000,12060.000000,12120.000000,9402.415039,18258900
2007-01-05,12160.000000,12180.000000,11900.000000,11900.000000,9231.745117,28400400
2007-01-08,11840.000000,11880.000000,11580.000000,11680.000000,9061.069336,33081550
2007-01-09,11740.000000,11880.000000,11640.000000,11720.000000,9092.100586,20109850
2007-01-10,11640.000000,11680.000000,11500.000000,11560.000000,8967.979492,25756300
2007-01-11,11580.000000,11760.000000,11560.000000,11660.000000,9045.555664,29839350
2007-01-12,11800.000000,12120.000000,11700.000000,12120.000000,9402.415039,40346050
2007-01-15,12240.000000,12300.000000,12140.000000,12240.000000,9495.506836,33675300
2007-01-16,12300.000000,12300.000000,12220.000000,12260.000000,9511.021484,15522550
2007-01-17,12200.000000,12200.000000,11940.000000,12040.000000,9340.352539,23396700
2007-01-18,11980.000000,11980.000000,11780.000000,11880.000000,9216.226563,21762950
2007-01-19,11760.000000,11760.000000,11580.000000,11700.000000,9076.587891,32068050
2007-01-22,11700.000000,11860.000000,11660.000000,11820.000000,9169.680664,21204000
2007-01-23,11820.000000,12000.000000,11760.000000,11880.000000,9216.226563,21732900
2007-01-24,12000.000000,12080.000000,11980.000000,12040.000000,9340.352539,14238300
2007-01-25,12120.000000,12160.000000,12040.000000,12060.000000,9355.866211,11798550
2007-01-26,12000.000000,12000.000000,11740.000000,11760.000000,9123.137695,37403750
2007-01-29,11800.000000,11820.000000,11540.000000,11560.000000,8967.979492,28106550
2007-01-30,11640.000000,11720.000000,11500.000000,11700.000000,9076.587891,18857050
2007-01-31,11700.000000,11700.000000,11500.000000,11600.000000,8999.011719,18468100
2007-02-01,11520.000000,11680.000000,11520.000000,11580.000000,8983.492188,20379600
2007-02-02,11660.000000,11820.000000,11600.000000,11760.000000,9123.137695,25061700
2007-02-05,11780.000000,11800.000000,11660.000000,11720.000000,9092.100586,24227700
2007-02-06,11700.000000,11760.000000,11660.000000,11740.000000,9107.619141,14804600
2007-02-07,11760.000000,11780.000000,11600.000000,11720.000000,9092.100586,19521900
2007-02-08,11760.000000,11800.000000,11600.000000,11660.000000,9045.555664,25787500
2007-02-09,11580.000000,11720.000000,11580.000000,11660.000000,9045.555664,15724250
2007-02-12,11600.000000,11600.000000,11380.000000,11440.000000,8874.886719,43866750
2007-02-13,11380.000000,11420.000000,11200.000000,11240.000000,8719.728516,38350000
2007-02-14,11340.000000,11460.000000,11340.000000,11340.000000,8797.307617,31505450
2007-02-15,11620.000000,11640.000000,11380.000000,11500.000000,8921.433594,31469800
2007-02-16,11560.000000,11840.000000,11480.000000,11840.000000,9185.195313,41500100
2007-02-20,11900.000000,12040.000000,11760.000000,12000.000000,9309.317383,23313850
2007-02-21,12040.000000,12240.000000,12000.000000,12120.000000,9402.415039,27616450
2007-02-22,12120.000000,12240.000000,12040.000000,12040.000000,9340.352539,18015000
2007-02-23,12060.000000,12080.000000,11800.000000,11840.000000,9185.195313,25999600
2007-02-26,11740.000000,11780.000000,11580.000000,11660.000000,9045.555664,29442950
2007-02-27,11720.000000,11720.000000,11500.000000,11620.000000,9014.528320,22474550
2007-02-28,11160.000000,11400.000000,11160.000000,11400.000000,8843.852539,45093800
2007-03-01,11340.000000,11340.000000,11340.000000,11340.000000,8797.307617,0
2007-03-05,11240.000000,11440.000000,11220.000000,11300.000000,8766.277344,27584250
2007-03-06,11300.000000,11580.000000,11300.000000,11420.000000,8859.369141,27781400
2007-03-07,11500.000000,11520.000000,11300.000000,11400.000000,8843.852539,26039150
2007-03-08,11400.000000,11640.000000,11340.000000,11540.000000,8952.463867,29056100
2007-03-09,11660.000000,11780.000000,11600.000000,11740.000000,9107.619141,30233000
2007-03-12,11800.000000,12040.000000,11800.000000,12040.000000,9340.352539,31691500
2007-03-13,12080.000000,12080.000000,11860.000000,12000.000000,9309.317383,16828000
2007-03-14,11720.000000,11760.000000,11600.000000,11680.000000,9061.069336,24902100
2007-03-15,11700.000000,11840.000000,11680.000000,11720.000000,9092.100586,21261300
2007-03-16,11720.000000,11860.000000,11620.000000,11780.000000,9138.650391,13671150
2007-03-19,11740.000000,11800.000000,11640.000000,11740.000000,9107.619141,11891200
2007-03-20,11700.000000,11740.000000,11500.000000,11580.000000,8983.492188,21245000
2007-03-21,11620.000000,11700.000000,11500.000000,11580.000000,8983.492188,12559600
2007-03-22,11700.000000,11780.000000,11640.000000,11640.000000,9030.039063,22119900
2007-03-23,11680.000000,11720.000000,11520.000000,11600.000000,8999.011719,17271600
2007-03-26,11640.000000,11700.000000,11560.000000,11680.000000,9061.069336,15899800
2007-03-27,11640.000000,11660.000000,11540.000000,11600.000000,8999.011719,18780200
2007-03-28,11600.000000,11600.000000,11400.000000,11440.000000,8874.886719,22607300
2007-03-29,11300.000000,11480.000000,11280.000000,11380.000000,8828.336914,30754300
2007-03-30,11380.000000,11380.000000,11240.000000,11260.000000,8735.248047,22767000
2007-04-02,11280.000000,11420.000000,11280.000000,11320.000000,8781.790039,20035050
2007-04-03,11340.000000,11560.000000,11320.000000,11480.000000,8905.917969,19676650
2007-04-04,11660.000000,11940.000000,11620.000000,11900.000000,9231.745117,44768400
2007-04-05,12020.000000,12060.000000,11820.000000,11860.000000,9200.710938,15772300
2007-04-06,11920.000000,11960.000000,11680.000000,11740.000000,9107.619141,15445750
2007-04-09,11800.000000,11800.000000,11660.000000,11680.000000,9061.069336,12778300
2007-04-10,11680.000000,11780.000000,11520.000000,11560.000000,8967.979492,22281600
2007-04-11,11680.000000,12020.000000,11660.000000,11980.000000,9293.805664,42482950
2007-04-12,11940.000000,12080.000000,11880.000000,12080.000000,9371.382813,34352850
2007-04-13,12080.000000,12200.000000,11900.000000,12040.000000,9340.352539,35876550
2007-04-16,11980.000000,12060.000000,11860.000000,11860.000000,9200.710938,20227200
2007-04-17,11920.000000,11980.000000,11760.000000,11860.000000,9200.710938,22060000
2007-04-18,11800.000000,11820.000000,11620.000000,11660.000000,9045.555664,25200000
2007-04-19,11620.000000,11640.000000,11360.000000,11440.000000,8874.886719,32114150
2007-04-20,11480.000000,11560.000000,11420.000000,11460.000000,8890.401367,16748300
2007-04-23,11560.000000,11680.000000,11400.000000,11400.000000,8843.852539,18575450
2007-04-24,11480.000000,11540.000000,11360.000000,11420.000000,8859.369141,25104600
2007-04-25,11520.000000,11560.000000,11240.000000,11280.000000,8750.763672,29520750
2007-04-26,11400.000000,11620.000000,11400.000000,11600.000000,8999.011719,27133550
2007-04-27,11620.000000,11740.000000,11460.000000,11600.000000,8999.011719,30426400
2007-04-30,11600.000000,11660.000000,11380.000000,11480.000000,8905.917969,18851000
2007-05-02,11400.000000,11600.000000,11400.000000,11500.000000,8921.433594,16500000
2007-05-03,11560.000000,11620.000000,11460.000000,11480.000000,8905.917969,14666550
2007-05-04,11480.000000,11560.000000,11480.000000,11520.000000,8936.945313,12117750
2007-05-07,11600.000000,11740.000000,11560.000000,11740.000000,9107.619141,29269050
2007-05-08,11760.000000,11860.000000,11580.000000,11640.000000,9030.039063,30470000
2007-05-09,11600.000000,11720.000000,11480.000000,11600.000000,8999.011719,19446550
2007-05-10,11700.000000,11720.000000,11500.000000,11500.000000,8921.433594,21284800
2007-05-11,11500.000000,11540.000000,11380.000000,11460.000000,8890.401367,18063550
2007-05-14,11500.000000,11560.000000,11400.000000,11480.000000,8905.917969,15178550
2007-05-15,11480.000000,11500.000000,11380.000000,11460.000000,8890.401367,16629900
2007-05-16,11380.000000,11480.000000,11380.000000,11400.000000,8843.852539,13728550
2007-05-17,11380.000000,11460.000000,11240.000000,11320.000000,8781.790039,32991650
2007-05-18,11200.000000,11220.000000,10960.000000,11080.000000,8595.605469,44367750
2007-05-21,10940.000000,11160.000000,10920.000000,11040.000000,8564.576172,27085250
2007-05-22,11120.000000,11340.000000,11120.000000,11300.000000,8766.277344,40901450
2007-05-23,11320.000000,11360.000000,11180.000000,11240.000000,8719.728516,18800050
2007-05-25,11000.000000,11140.000000,11000.000000,11040.000000,8564.576172,30527900
2007-05-28,11000.000000,11020.000000,10920.000000,10960.000000,8502.514648,19714700
2007-05-29,10920.000000,10940.000000,10700.000000,10740.000000,8331.839844,34405050
2007-05-30,10740.000000,10740.000000,10500.000000,10640.000000,8254.264648,39442700
2007-05-31,10720.000000,10840.000000,10640.000000,10700.000000,8300.812500,32327800
2007-06-01,10920.000000,11180.000000,10860.000000,11120.000000,8626.637695,48280700
2007-06-04,11320.000000,11560.000000,11260.000000,11440.000000,8874.886719,54176150
2007-06-05,11500.000000,11640.000000,11380.000000,11420.000000,8859.369141,30539250
2007-06-07,11180.000000,11400.000000,11180.000000,11380.000000,8828.336914,24129700
2007-06-08,11240.000000,11520.000000,11220.000000,11440.000000,8874.886719,33649350
2007-06-11,11560.000000,11700.000000,11440.000000,11560.000000,8967.979492,33486900
2007-06-12,11440.000000,11660.000000,11440.000000,11560.000000,8967.979492,17372350
2007-06-13,11500.000000,11540.000000,11340.000000,11460.000000,8890.401367,17896500
2007-06-14,11600.000000,11620.000000,11460.000000,11620.000000,9014.528320,31985700
2007-06-15,11560.000000,11580.000000,11420.000000,11480.000000,8905.917969,24082300
2007-06-18,11600.000000,11800.000000,11520.000000,11780.000000,9138.650391,34236550
2007-06-19,11880.000000,11880.000000,11660.000000,11700.000000,9076.587891,19075450
2007-06-20,11740.000000,11760.000000,11480.000000,11540.000000,8952.463867,28625550
2007-06-21,11720.000000,11840.000000,11720.000000,11780.000000,9138.650391,46066600
2007-06-22,11920.000000,12020.000000,11760.000000,11820.000000,9169.680664,41545600
2007-06-25,11760.000000,11940.000000,11700.000000,11760.000000,9123.137695,19727450
2007-06-26,11820.000000,11860.000000,11660.000000,11760.000000,9123.137695,19325000
2007-06-27,11680.000000,11720.000000,11580.000000,11620.000000,9014.528320,17356150
2007-06-28,11620.000000,11700.000000,11500.000000,11560.000000,8975.704102,20486950
2007-06-29,11560.000000,11580.000000,11320.000000,11320.000000,8789.356445,27230000
2007-07-02,11560.000000,11580.000000,11320.000000,11320.000000,8789.356445,28822950
2007-07-03,11440.000000,11500.000000,11360.000000,11420.000000,8867.000977,25979550
2007-07-04,11460.000000,11680.000000,11440.000000,11560.000000,8975.704102,21507800
2007-07-05,11740.000000,11860.000000,11640.000000,11820.000000,9177.577148,33418800
2007-07-06,12060.000000,12640.000000,11980.000000,12540.000000,9736.620117,82871050
2007-07-09,12760.000000,12980.000000,12660.000000,12860.000000,9985.081055,63496300
2007-07-10,12780.000000,12940.000000,12580.000000,12580.000000,9767.675781,33803150
2007-07-11,12420.000000,12760.000000,12400.000000,12700.000000,9860.848633,26573900
2007-07-12,12700.000000,13040.000000,12680.000000,12920.000000,10031.667969,28582500
2007-07-13,13300.000000,13740.000000,13180.000000,13740.000000,10668.350586,68696450
2007-07-16,13700.000000,13720.000000,12960.000000,13000.000000,10093.781250,48383750
2007-07-18,13160.000000,13240.000000,12800.000000,12800.000000,9938.495117,37695850
2007-07-19,12700.000000,12980.000000,12620.000000,12720.000000,9876.378906,29848650
2007-07-20,12820.000000,13220.000000,12720.000000,13220.000000,10264.600586,28872250
2007-07-23,13060.000000,13200.000000,12980.000000,13160.000000,10218.014648,20428050
2007-07-24,13180.000000,13260.000000,12920.000000,13080.000000,10155.898438,17940900
2007-07-25,12800.000000,13060.000000,12800.000000,12960.000000,10062.724609,19926200
2007-07-26,12980.000000,13040.000000,12520.000000,12520.000000,9721.090820,31223850
2007-07-27,12340.000000,12360.000000,11920.000000,11920.000000,9255.223633,57318200
2007-07-30,11920.000000,12200.000000,11860.000000,12200.000000,9472.626953,30529200
2007-07-31,12300.000000,12320.000000,12180.000000,12280.000000,9534.742188,23017750
2007-08-01,12000.000000,12100.000000,11520.000000,11620.000000,9022.289063,53035500
2007-08-02,11780.000000,11920.000000,11520.000000,11800.000000,9162.050781,29307050
2007-08-03,12000.000000,12140.000000,11780.000000,11800.000000,9162.050781,30259700
2007-08-06,11460.000000,11720.000000,11440.000000,11680.000000,9068.875000,26664700
